game_language,game,model,experiment,instance,type,script,count
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00012,response,Latin,265
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00005,thinking,Latin,331
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00005,response,Latin,231
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00002,thinking,Latin,632
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00002,response,Latin,23
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00003,thinking,Latin,366
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00003,response,Latin,142
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00004,thinking,Latin,627
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00004,response,Latin,319
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00017,thinking,Latin,900
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00017,response,Latin,15
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00010,thinking,Latin,699
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00010,response,Latin,264
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00019,thinking,Latin,652
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00019,response,Latin,360
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00018,thinking,Latin,690
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00018,response,Latin,209
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00011,thinking,Latin,400
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00011,response,Latin,21
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00016,thinking,Latin,975
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00016,response,Latin,22
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00008,thinking,Latin,697
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00008,response,Latin,213
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00001,thinking,Latin,889
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00001,response,Latin,246
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00006,thinking,Latin,421
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00006,response,Latin,33
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00007,thinking,Latin,549
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00007,response,Latin,233
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00000,thinking,Latin,543
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00000,response,Latin,364
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00009,thinking,Latin,464
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00009,response,Latin,303
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00013,thinking,Latin,435
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00013,response,Latin,232
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00014,thinking,Latin,648
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00014,response,Latin,25
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00015,thinking,Latin,552
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00015,response,Latin,184
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00012,thinking,Latin,467
it,dond,claude-sonnet-4-20250514-t1.0,coop_it,00012,response,Latin,193
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00005,thinking,Latin,1571
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00005,response,Latin,763
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00002,thinking,Latin,2856
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00002,response,Latin,509
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00003,thinking,Latin,3903
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00003,response,Latin,1020
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00004,thinking,Latin,7772
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00004,response,Latin,463
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00001,thinking,Latin,1667
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00001,response,Latin,470
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00000,thinking,Latin,1447
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00000,response,Latin,901
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00005,thinking,Latin,3982
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00005,response,Latin,91
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00002,thinking,Latin,3789
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00002,response,Latin,167
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00003,thinking,Latin,1833
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00003,response,Latin,170
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00004,thinking,Latin,11330
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00004,response,Latin,132
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00001,thinking,Latin,9949
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00001,response,Latin,130
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00000,thinking,Latin,6238
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00000,response,Latin,388
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00005,thinking,Latin,9426
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00005,response,Latin,478
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00002,thinking,Latin,5904
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00002,response,Latin,533
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00003,thinking,Latin,6984
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00003,response,Latin,547
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00004,thinking,Latin,6199
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00004,response,Latin,540
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00001,thinking,Latin,7641
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00001,response,Latin,323
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00000,thinking,Latin,3730
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00000,response,Latin,390
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00005,thinking,Latin,6538
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00005,response,Latin,160
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00002,thinking,Latin,2037
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00002,response,Latin,110
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00003,thinking,Latin,4591
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00003,response,Latin,136
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00004,thinking,Latin,4777
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00004,response,Latin,173
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00001,thinking,Latin,5050
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00001,response,Latin,84
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00000,thinking,Latin,10594
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00000,response,Latin,89
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00005,thinking,Latin,5283
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00005,response,Latin,350
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00002,thinking,Latin,4894
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00002,response,Latin,477
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00003,thinking,Latin,7318
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00003,response,Latin,713
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00004,thinking,Latin,10310
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00004,response,Latin,587
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00001,thinking,Latin,5797
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00001,response,Latin,609
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00000,thinking,Latin,5246
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00000,response,Latin,571
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00005,thinking,Latin,2179
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00005,response,Latin,460
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00002,thinking,Latin,4514
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00002,response,Latin,674
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00003,thinking,Latin,7885
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00003,response,Latin,523
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00004,thinking,Latin,4382
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00004,response,Latin,586
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00001,thinking,Latin,2990
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00001,response,Latin,477
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00000,thinking,Latin,6776
it,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00000,response,Latin,559
it,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00002,thinking,Latin,204
it,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00002,response,Latin,83
it,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00001,thinking,Latin,233
it,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00001,response,Latin,46
it,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00000,thinking,Latin,231
it,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00000,response,Latin,38
it,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00002,thinking,Latin,1075
it,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00002,response,Latin,57
it,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00001,thinking,Latin,575
it,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00001,response,Latin,80
it,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00000,thinking,Latin,205
it,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00000,response,Latin,71
it,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00002,thinking,Latin,217
it,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00002,response,Latin,46
it,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00001,thinking,Latin,244
it,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00001,response,Latin,220
it,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00000,response,Latin,46
it,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00000,thinking,Latin,131
it,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00002,thinking,Latin,641
it,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00002,response,Latin,98
it,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00001,thinking,Latin,729
it,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00001,response,Latin,79
it,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00000,thinking,Latin,868
it,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00000,response,Latin,66
it,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00002,thinking,Latin,4346
it,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00002,response,Latin,248
it,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00001,thinking,Latin,3667
it,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00001,response,Latin,55
it,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00000,thinking,Latin,114
it,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00000,response,Latin,39
it,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00002,thinking,Latin,1524
it,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00002,response,Latin,69
it,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00001,thinking,Latin,182
it,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00001,response,Latin,77
it,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00000,thinking,Latin,109
it,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00000,response,Latin,68
it,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00002,thinking,Latin,184
it,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00002,response,Latin,37
it,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00001,thinking,Latin,2582
it,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00001,response,Latin,39
it,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00000,thinking,Latin,187
it,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00000,response,Latin,217
it,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00002,thinking,Latin,946
it,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00002,response,Latin,76
it,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00001,thinking,Latin,62
it,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00001,response,Latin,104
it,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00000,thinking,Latin,1148
it,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00000,response,Latin,51
it,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00002,thinking,Latin,326
it,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00002,response,Latin,68
it,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00001,thinking,Latin,539
it,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00001,response,Latin,113
it,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00000,thinking,Latin,137
it,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00000,response,Latin,48
it,dond,gpt-oss-120b-t1.0,semi_it,00005,thinking,Latin,643
it,dond,gpt-oss-120b-t1.0,semi_it,00002,thinking,Latin,1105
it,dond,gpt-oss-120b-t1.0,semi_it,00002,response,Latin,23
it,dond,gpt-oss-120b-t1.0,semi_it,00003,thinking,Latin,753
it,dond,gpt-oss-120b-t1.0,semi_it,00003,response,Latin,23
it,dond,gpt-oss-120b-t1.0,semi_it,00004,thinking,Latin,1246
it,dond,gpt-oss-120b-t1.0,semi_it,00004,response,Latin,68
it,dond,gpt-oss-120b-t1.0,semi_it,00017,thinking,Latin,675
it,dond,gpt-oss-120b-t1.0,semi_it,00017,response,Latin,26
it,dond,gpt-oss-120b-t1.0,semi_it,00010,thinking,Latin,1263
it,dond,gpt-oss-120b-t1.0,semi_it,00010,response,Latin,25
it,dond,gpt-oss-120b-t1.0,semi_it,00019,thinking,Latin,703
it,dond,gpt-oss-120b-t1.0,semi_it,00019,response,Latin,86
it,dond,gpt-oss-120b-t1.0,semi_it,00018,thinking,Latin,953
it,dond,gpt-oss-120b-t1.0,semi_it,00018,response,Latin,73
it,dond,gpt-oss-120b-t1.0,semi_it,00011,thinking,Latin,1197
it,dond,gpt-oss-120b-t1.0,semi_it,00011,response,Latin,34
it,dond,gpt-oss-120b-t1.0,semi_it,00016,thinking,Latin,1082
it,dond,gpt-oss-120b-t1.0,semi_it,00016,response,Latin,56
it,dond,gpt-oss-120b-t1.0,semi_it,00008,thinking,Latin,152
it,dond,gpt-oss-120b-t1.0,semi_it,00008,response,Latin,55
it,dond,gpt-oss-120b-t1.0,semi_it,00001,thinking,Latin,760
it,dond,gpt-oss-120b-t1.0,semi_it,00001,response,Latin,227
it,dond,gpt-oss-120b-t1.0,semi_it,00006,thinking,Latin,1663
it,dond,gpt-oss-120b-t1.0,semi_it,00006,response,Latin,34
it,dond,gpt-oss-120b-t1.0,semi_it,00007,thinking,Latin,1623
it,dond,gpt-oss-120b-t1.0,semi_it,00007,response,Latin,28
it,dond,gpt-oss-120b-t1.0,semi_it,00000,thinking,Latin,1449
it,dond,gpt-oss-120b-t1.0,semi_it,00000,response,Latin,215
it,dond,gpt-oss-120b-t1.0,semi_it,00009,thinking,Latin,963
it,dond,gpt-oss-120b-t1.0,semi_it,00009,response,Latin,17
it,dond,gpt-oss-120b-t1.0,semi_it,00013,thinking,Latin,839
it,dond,gpt-oss-120b-t1.0,semi_it,00014,thinking,Latin,2927
it,dond,gpt-oss-120b-t1.0,semi_it,00014,response,Latin,89
it,dond,gpt-oss-120b-t1.0,semi_it,00015,thinking,Latin,2412
it,dond,gpt-oss-120b-t1.0,semi_it,00015,response,Latin,21
it,dond,gpt-oss-120b-t1.0,semi_it,00012,thinking,Latin,1099
it,dond,gpt-oss-120b-t1.0,coop_it,00005,thinking,Latin,1655
it,dond,gpt-oss-120b-t1.0,coop_it,00005,response,Latin,22
it,dond,gpt-oss-120b-t1.0,coop_it,00002,thinking,Latin,1786
it,dond,gpt-oss-120b-t1.0,coop_it,00002,response,Latin,16
it,dond,gpt-oss-120b-t1.0,coop_it,00003,thinking,Latin,1743
it,dond,gpt-oss-120b-t1.0,coop_it,00003,response,Latin,73
it,dond,gpt-oss-120b-t1.0,coop_it,00004,thinking,Latin,1221
it,dond,gpt-oss-120b-t1.0,coop_it,00004,response,Latin,152
it,dond,gpt-oss-120b-t1.0,coop_it,00017,thinking,Latin,738
it,dond,gpt-oss-120b-t1.0,coop_it,00017,response,Latin,23
it,dond,gpt-oss-120b-t1.0,coop_it,00010,thinking,Latin,515
it,dond,gpt-oss-120b-t1.0,coop_it,00019,thinking,Latin,853
it,dond,gpt-oss-120b-t1.0,coop_it,00018,thinking,Latin,1013
it,dond,gpt-oss-120b-t1.0,coop_it,00018,response,Latin,81
it,dond,gpt-oss-120b-t1.0,coop_it,00011,thinking,Latin,440
it,dond,gpt-oss-120b-t1.0,coop_it,00011,response,Latin,72
it,dond,gpt-oss-120b-t1.0,coop_it,00016,thinking,Latin,2505
it,dond,gpt-oss-120b-t1.0,coop_it,00016,response,Latin,22
it,dond,gpt-oss-120b-t1.0,coop_it,00008,thinking,Latin,570
it,dond,gpt-oss-120b-t1.0,coop_it,00008,response,Latin,41
it,dond,gpt-oss-120b-t1.0,coop_it,00001,thinking,Latin,1146
it,dond,gpt-oss-120b-t1.0,coop_it,00001,response,Latin,48
it,dond,gpt-oss-120b-t1.0,coop_it,00006,thinking,Latin,1703
it,dond,gpt-oss-120b-t1.0,coop_it,00006,response,Latin,42
it,dond,gpt-oss-120b-t1.0,coop_it,00007,thinking,Latin,1078
it,dond,gpt-oss-120b-t1.0,coop_it,00007,response,Latin,22
it,dond,gpt-oss-120b-t1.0,coop_it,00000,thinking,Latin,1284
it,dond,gpt-oss-120b-t1.0,coop_it,00000,response,Latin,75
it,dond,gpt-oss-120b-t1.0,coop_it,00009,thinking,Latin,2326
it,dond,gpt-oss-120b-t1.0,coop_it,00009,response,Latin,230
it,dond,gpt-oss-120b-t1.0,coop_it,00013,thinking,Latin,1161
it,dond,gpt-oss-120b-t1.0,coop_it,00014,thinking,Latin,932
it,dond,gpt-oss-120b-t1.0,coop_it,00014,response,Latin,34
it,dond,gpt-oss-120b-t1.0,coop_it,00015,thinking,Latin,1095
it,dond,gpt-oss-120b-t1.0,coop_it,00015,response,Latin,71
it,dond,gpt-oss-120b-t1.0,coop_it,00012,thinking,Latin,2788
it,dond,gpt-oss-120b-t1.0,coop_it,00012,response,Latin,78
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00005,thinking,Latin,2926
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00005,thinking,CJK,2
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00005,response,Latin,693
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00002,thinking,Latin,25509
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00002,thinking,CJK,2
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00002,response,Latin,235
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00003,thinking,Latin,13362
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00003,thinking,CJK,2
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00003,response,Latin,603
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00004,thinking,Latin,4882
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00004,response,Latin,416
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00001,thinking,Latin,18874
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00001,thinking,CJK,3
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00001,thinking,Cyrillic,1
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00001,response,Latin,479
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00000,thinking,Latin,3917
it,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00000,response,Latin,428
